frequency,impedance
14.533999999997384,(-27.234225441909384+194.94703086723044j)
14.534999999997384,(-27.232409608422035+194.93293390240584j)
14.535999999997383,(-27.230594153691246+194.91883876443038j)
14.536999999997382,(-27.228779077931204+194.9047454524533j)
14.537999999997382,(-27.226964381356815+194.89065396562333j)
14.538999999997381,(-27.225150064184007+194.8765643030886j)
14.53999999999738,(-27.223336126629405+194.86247646399627j)
14.54099999999738,(-27.221522568910512+194.84839044749336j)
14.54199999999738,(-27.21970939124583+194.83430625272607j)
14.54299999999738,(-27.217896593854512+194.82022387883998j)
14.543999999997379,(-27.21608417695681+194.80614332498013j)
14.544999999997378,(-27.214272140773673+194.79206459029083j)
14.545999999997377,(-27.21246048552698+194.77798767391585j)
14.546999999997377,(-27.21064921143953+194.76391257499841j)
14.547999999997376,(-27.208838318734983+194.74983929268103j)
14.548999999997376,(-27.207027807637765+194.7357678261055j)
14.549999999997375,(-27.205217678373412+194.72169817441318j)
14.550999999997375,(-27.203407931168144+194.70763033674456j)
14.551999999997374,(-27.201598566249224+194.69356431223986j)
14.552999999997374,(-27.199789583844716+194.67950010003835j)
14.553999999997373,(-27.197980984183612+194.66543769927878j)
14.554999999997372,(-27.196172767495764+194.65137710909926j)
14.555999999997372,(-27.194364934012018+194.63731832863724j)
14.556999999997371,(-27.192557483964123+194.6232613570296j)
14.55799999999737,(-27.19075041758465+194.60920619341246j)
14.55899999999737,(-27.188943735107117+194.59515283692141j)
14.55999999999737,(-27.187137436765973+194.58110128669128j)
14.56099999999737,(-27.18533152279669+194.5670515418563j)
14.561999999997369,(-27.183525993435477+194.5530036015501j)
14.562999999997368,(-27.18172084891963+194.53895746490562j)
14.563999999997367,(-27.179916089487254+194.5249131310551j)
14.564999999997367,(-27.17811171537745+194.51087059913013j)
14.565999999997366,(-27.176307726830295+194.49682986826167j)
14.566999999997366,(-27.174504124086727+194.48279093758012j)
14.567999999997365,(-27.17270090738869+194.46875380621498j)
14.568999999997365,(-27.17089807697904+194.45471847329523j)
14.569999999997364,(-27.169095633101584+194.44068493794913j)
14.570999999997364,(-27.167293576001136+194.4266531993044j)
14.571999999997363,(-27.16549190592338+194.41262325648788j)
14.572999999997363,(-27.163690623115052+194.39859510862593j)
14.573999999997362,(-27.16188972782382+194.38456875484388j)
14.574999999997361,(-27.160089220298268+194.37054419426707j)
14.57599999999736,(-27.158289100788025+194.35652142601924j)
14.57699999999736,(-27.15648936954366+194.34250044922427j)
14.57799999999736,(-27.15469002681672+194.3284812630048j)
14.57899999999736,(-27.15289107285976+194.3144638664831j)
14.579999999997359,(-27.15109250792628+194.30044825878062j)
14.580999999997358,(-27.149294332270802+194.28643443901802j)
14.581999999997358,(-27.147496546148826+194.27242240631546j)
14.582999999997357,(-27.145699149816906+194.2584121597923j)
14.583999999997356,(-27.143902143532443+194.2444036985671j)
14.584999999997356,(-27.142105527553998+194.230397021758j)
14.585999999997355,(-27.140309302141134+194.21639212848225j)
14.586999999997355,(-27.138513467554255+194.20238901785618j)
14.587999999997354,(-27.136718024055018+194.18838768899568j)
14.588999999997354,(-27.13492297190591+194.1743881410161j)
14.589999999997353,(-27.133128311370488+194.16039037303153j)
14.590999999997353,(-27.131334042713473+194.14639438415588j)
14.591999999997352,(-27.129540166200332+194.13240017350208j)
14.592999999997351,(-27.127746682097847+194.11840774018214j)
14.59399999999735,(-27.125953590673674+194.10441708330788j)
14.59499999999735,(-27.124160892196564+194.09042820198997j)
14.59599999999735,(-27.12236858693633+194.07644109533828j)
14.59699999999735,(-27.120576675163743+194.0624557624626j)
14.597999999997349,(-27.11878515715073+194.04847220247095j)
14.598999999997348,(-27.11699403317023+194.03449041447166j)
14.599999999997348,(-27.115203303496237+194.02051039757148j)
14.600999999997347,(-27.113412968403793+194.00653215087698j)
14.601999999997346,(-27.111623028169067+193.9925556734937j)
14.602999999997346,(-27.109833483069238+193.9785809645265j)
14.603999999997345,(-27.10804433338254+193.96460802307945j)
14.604999999997345,(-27.10625557938838+193.9506368482562j)
14.605999999997344,(-27.104467221367234+193.93666743915904j)
14.606999999997344,(-27.102679259600475+193.92269979488987j)
14.607999999997343,(-27.100891694370862+193.9087339145499j)
14.608999999997343,(-27.099104525962023+193.89476979723955j)
14.609999999997342,(-27.097317754658775+193.8808074420582j)
14.610999999997341,(-27.095531380747076+193.8668468481047j)
14.611999999997341,(-27.093745404513896+193.85288801447714j)
14.61299999999734,(-27.091959826247347+193.83893094027277j)
14.61399999999734,(-27.09017464623664+193.82497562458795j)
14.61499999999734,(-27.088389864772214+193.81102206651858j)
14.615999999997339,(-27.086605482145483+193.79707026515936j)
14.616999999997338,(-27.084821498649088+193.78312021960468j)
14.617999999997338,(-27.08303791457673+193.76917192894783j)
14.618999999997337,(-27.081254730223325+193.75522539228126j)
14.619999999997336,(-27.07947194588483+193.74128060869674j)
14.620999999997336,(-27.077689561858435+193.72733757728543j)
14.621999999997335,(-27.07590757844242+193.7133962971374j)
14.622999999997335,(-27.074125995936242+193.69945676734216j)
14.623999999997334,(-27.07234481464053+193.68551898698817j)
14.624999999997334,(-27.070564034856982+193.67158295516336j)
14.625999999997333,(-27.06878365688867+193.6576486709546j)
14.626999999997333,(-27.06700368103955+193.64371613344804j)
14.627999999997332,(-27.06522410761493+193.62978534172922j)
14.628999999997331,(-27.063444936921325+193.61585629488258j)
14.629999999997331,(-27.061666169266307+193.60192899199185j)
14.63099999999733,(-27.059887804958713+193.58800343213994j)
14.63199999999733,(-27.05810984430855+193.57407961440896j)
14.63299999999733,(-27.056332287627043+193.56015753788023j)
14.633999999997329,(-27.05455513522653+193.54623720163409j)
14.634999999997328,(-27.052778387420695+193.53231860475032j)
14.635999999997328,(-27.051002044524303+193.51840174630757j)
14.636999999997327,(-27.049226106853418+193.5044866253839j)
14.637999999997326,(-27.047450574725254+193.49057324105624j)
14.638999999997326,(-27.045675448458258+193.47666159240117j)
14.639999999997325,(-27.043900728372208+193.4627516784938j)
14.640999999997325,(-27.04212641478791+193.44884349840885j)
14.641999999997324,(-27.04035250802759+193.43493705122003j)
14.642999999997324,(-27.038579008414654+193.4210323360003j)
14.643999999997323,(-27.036805916273686+193.4071293518217j)
14.644999999997323,(-27.035033231930658+193.39322809775535j)
14.645999999997322,(-27.033260955712635+193.37932857287154j)
14.646999999997321,(-27.031489087948053+193.36543077623972j)
14.647999999997321,(-27.029717628966587+193.3515347069286j)
14.64899999999732,(-27.027946579099144+193.33764036400564j)
14.64999999999732,(-27.026175938677962+193.323747746538j)
14.65099999999732,(-27.024405708036515+193.3098568535915j)
14.651999999997319,(-27.02263588750958+193.29596768423133j)
14.652999999997318,(-27.020866477433167+193.2820802375217j)
14.653999999997318,(-27.019097478144648+193.2681945125259j)
14.654999999997317,(-27.01732888998266+193.25431050830633j)
14.655999999997317,(-27.01556071328713+193.24042822392465j)
14.656999999997316,(-27.01379294839935+193.2265476584417j)
14.657999999997315,(-27.01202559566182+193.21266881091697j)
14.658999999997315,(-27.01025865541846+193.19879168040956j)
14.659999999997314,(-27.008492128014463+193.18491626597742j)
14.660999999997314,(-27.00672601379633+193.1710425666776j)
14.661999999997313,(-27.00496031311189+193.15717058156633j)
14.662999999997313,(-27.00319502631039+193.143300309699j)
14.663999999997312,(-27.001430153742334+193.12943175012984j)
14.664999999997312,(-26.999665695759617+193.1155649019124j)
14.665999999997311,(-26.99790165271544+193.1016997640991j)
14.66699999999731,(-26.99613802496438+193.0878363357418j)
14.66799999999731,(-26.99437481286243+193.07397461589107j)
14.66899999999731,(-26.992612016766856+193.06011460359676j)
14.669999999997309,(-26.99084963703635+193.04625629790758j)
14.670999999997308,(-26.989087674030976+193.0323996978716j)
14.671999999997308,(-26.987326128112173+193.01854480253584j)
14.672999999997307,(-26.98556499964278+193.00469161094628j)
14.673999999997307,(-26.98380428898702+192.99084012214823j)
14.674999999997306,(-26.98204399651053+192.97699033518552j)
14.675999999997305,(-26.9802841225803+192.9631422491017j)
14.676999999997305,(-26.978524667564745+192.9492958629388j)
14.677999999997304,(-26.976765631833786+192.93545117573854j)
14.678999999997304,(-26.975007015758624+192.92160818654085j)
14.679999999997303,(-26.973248819711962+192.90776689438547j)
14.680999999997303,(-26.97149104406797+192.89392729831098j)
14.681999999997302,(-26.96973368920215+192.88008939735462j)
14.682999999997302,(-26.967976755491524+192.86625319055292j)
14.683999999997301,(-26.966220243314485+192.85241867694162j)
14.6849999999973,(-26.964464153051026+192.8385858555553j)
14.6859999999973,(-26.96270848508243+192.82475472542757j)
14.6869999999973,(-26.9609532397915+192.810925285591j)
14.687999999997299,(-26.959198417562583+192.79709753507737j)
14.688999999997298,(-26.957444018781395+192.78327147291736j)
14.689999999997298,(-26.955690043835176+192.7694470981405j)
14.690999999997297,(-26.953936493112693+192.75562440977583j)
14.691999999997297,(-26.95218336700413+192.74180340685075j)
14.692999999997296,(-26.950430665901212+192.72798408839225j)
14.693999999997295,(-26.948678390197177+192.7141664534259j)
14.694999999997295,(-26.946926540286718+192.70035050097638j)
14.695999999997294,(-26.94517511656608+192.68653623006762j)
14.696999999997294,(-26.943424119433065+192.67272363972202j)
14.697999999997293,(-26.94167354928689+192.6589127289616j)
14.698999999997293,(-26.939923406528436+192.64510349680685j)
14.699999999997292,(-26.938173691560056+192.63129594227752j)
14.700999999997292,(-26.93642440478566+192.61749006439211j)
14.701999999997291,(-26.934675546610634+192.6036858621685j)
14.70299999999729,(-26.932927117442055+192.5898833346231j)
14.70399999999729,(-26.931179117688476+192.5760824807715j)
14.70499999999729,(-26.929431547760053+192.5622832996282j)
14.705999999997289,(-26.92768440806844+192.5484857902068j)
14.706999999997288,(-26.925937699027017+192.53468995151968j)
14.707999999997288,(-26.92419142105061+192.52089578257832j)
14.708999999997287,(-26.922445574555663+192.507103282393j)
14.709999999997287,(-26.92070015996033+192.49331244997313j)
14.710999999997286,(-26.918955177684218+192.47952328432692j)
14.711999999997285,(-26.917210628148652+192.46573578446157j)
14.712999999997285,(-26.915466511776508+192.4519499493832j)
14.713999999997284,(-26.91372282899233+192.438165778097j)
14.714999999997284,(-26.911979580222283+192.42438326960684j)
14.715999999997283,(-26.91023676589413+192.41060242291582j)
14.716999999997283,(-26.908494386437354+192.39682323702579j)
14.717999999997282,(-26.90675244228303+192.38304571093758j)
14.718999999997282,(-26.90501093386388+192.3692698436507j)
14.719999999997281,(-26.903269861614316+192.35549563416401j)
14.72099999999728,(-26.90152922597041+192.3417230814752j)
14.72199999999728,(-26.89978902736992+192.32795218458043j)
14.72299999999728,(-26.8980492662523+192.31418294247518j)
14.723999999997279,(-26.8963099430586+192.30041535415378j)
14.724999999997278,(-26.894571058231737+192.2866494186095j)
14.725999999997278,(-26.8928326122161+192.2728851348342j)
14.726999999997277,(-26.891094605458+192.25912250181915j)
14.727999999997277,(-26.889357038405333+192.24536151855386j)
14.728999999997276,(-26.887619911507805+192.23160218402742j)
14.729999999997275,(-26.885883225216762+192.21784449722728j)
14.730999999997275,(-26.8841469799854+192.20408845714j)
14.731999999997274,(-26.88241117626846+192.19033406275094j)
14.732999999997274,(-26.880675814522633+192.17658131304444j)
14.733999999997273,(-26.878940895206306+192.1628302070037j)
14.734999999997273,(-26.877206418779583+192.14908074361068j)
14.735999999997272,(-26.875472385704377+192.13533292184616j)
14.736999999997272,(-26.873738796444357+192.12158674068996j)
14.737999999997271,(-26.87200565146501+192.10784219912082j)
14.73899999999727,(-26.870272951233567+192.0940992961159j)
14.73999999999727,(-26.86854069621911+192.0803580306517j)
14.74099999999727,(-26.866808886892446+192.06661840170332j)
14.741999999997269,(-26.865077523726328+192.05288040824473j)
14.742999999997268,(-26.863346607195187+192.0391440492488j)
14.743999999997268,(-26.861616137775325+192.02540932368711j)
14.744999999997267,(-26.859886115944928+192.01167623053027j)
14.745999999997267,(-26.858156542183977+191.99794476874746j)
14.746999999997266,(-26.856427416974306+191.98421493730703j)
14.747999999997266,(-26.854698740799645+191.97048673517583j)
14.748999999997265,(-26.85297051414551+191.9567601613197j)
14.749999999997264,(-26.85124273749937+191.94303521470317j)
14.750999999997264,(-26.849515411350474+191.92931189428984j)
14.751999999997263,(-26.847788536190087+191.91559019904176j)
14.752999999997263,(-26.84606211251124+191.90187012792j)
14.753999999997262,(-26.84433614080896+191.88815167988443j)
14.754999999997262,(-26.84261062158017+191.8744348538937j)
14.755999999997261,(-26.840885555323545+191.8607196489052j)
14.75699999999726,(-26.83916094253999+191.8470060638751j)
14.75799999999726,(-26.837436783732095+191.83329409775862j)
14.75899999999726,(-26.83571307940445+191.81958374950923j)
14.759999999997259,(-26.833989830063665+191.8058750180798j)
14.760999999997258,(-26.832267036218177+191.7921679024214j)
14.761999999997258,(-26.83054469837849+191.77846240148435j)
14.762999999997257,(-26.82882281705708+191.76475851421736j)
14.763999999997257,(-26.827101392768334+191.75105623956836j)
14.764999999997256,(-26.82538042602863+191.73735557648337j)
14.765999999997256,(-26.823659917356444+191.72365652390786j)
14.766999999997255,(-26.821939867272086+191.70995908078547j)
14.767999999997254,(-26.82022027629805+191.69626324605926j)
14.768999999997254,(-26.818501144958738+191.68256901867036j)
14.769999999997253,(-26.8167824737806+191.66887639755896j)
14.770999999997253,(-26.815064263292125+191.65518538166398j)
14.771999999997252,(-26.813346514023852+191.64149596992306j)
14.772999999997252,(-26.81162922650842+191.62780816127258j)
14.773999999997251,(-26.80991240128037+191.6141219546476j)
14.77499999999725,(-26.80819603887653+191.60043734898184j)
14.77599999999725,(-26.806480139835624+191.58675434320807j)
14.77699999999725,(-26.804764704698574+191.57307293625726j)
14.777999999997249,(-26.80304973400829+191.55939312705962j)
14.778999999997248,(-26.801335228309885+191.54571491454362j)
14.779999999997248,(-26.799621188150578+191.5320382976369j)
14.780999999997247,(-26.79790761407955+191.51836327526522j)
14.781999999997247,(-26.796194506648362+191.50468984635359j)
14.782999999997246,(-26.794481866410543+191.49101800982532j)
14.783999999997246,(-26.792769693921723+191.47734776460265j)
14.784999999997245,(-26.791057989739866+191.4636791096065j)
14.785999999997244,(-26.789346754424944+191.45001204375615j)
14.786999999997244,(-26.787635988539215+191.4363465659701j)
14.787999999997243,(-26.78592569264697+191.4226826751649j)
14.788999999997243,(-26.784215867314764+191.40902037025631j)
14.789999999997242,(-26.782506513111485+191.39535965015858j)
14.790999999997242,(-26.78079763060805+191.38170051378455j)
14.791999999997241,(-26.77908922037759+191.3680429600457j)
14.79299999999724,(-26.77738128299557+191.35438698785217j)
14.79399999999724,(-26.7756738190396+191.34073259611287j)
14.79499999999724,(-26.773966829089606+191.32707978373534j)
14.795999999997239,(-26.772260313727724+191.31342854962557j)
14.796999999997238,(-26.770554273538345+191.29977889268838j)
14.797999999997238,(-26.768848709108152+191.28613081182738j)
14.798999999997237,(-26.767143621026122+191.27248430594418j)
14.799999999997237,(-26.76543900988345+191.25883937393982j)
14.800999999997236,(-26.763734876273762+191.24519601471343j)
14.801999999997236,(-26.76203122079282+191.23155422716297j)
14.802999999997235,(-26.76032804403886+191.21791401018473j)
14.803999999997234,(-26.75862534661235+191.20427536267422j)
14.804999999997234,(-26.756923129116135+191.1906382835248j)
14.805999999997233,(-26.755221392155455+191.17700277162922j)
14.806999999997233,(-26.753520136337727+191.16336882587794j)
14.807999999997232,(-26.751819362272997+191.14973644516078j)
14.808999999997232,(-26.75011907057344+191.13610562836584j)
14.809999999997231,(-26.74841926185378+191.12247637437972j)
14.81099999999723,(-26.746719936731093+191.108848682088j)
14.81199999999723,(-26.74502109582482+191.0952225503741j)
14.81299999999723,(-26.743322739756895+191.08159797812078j)
14.813999999997229,(-26.741624869151607+191.067974964209j)
14.814999999997228,(-26.739927484635682+191.05435350751839j)
14.815999999997228,(-26.738230586838352+191.04073360692686j)
14.816999999997227,(-26.736534176391235+191.02711526131125j)
14.817999999997227,(-26.73483825392853+191.01349846954705j)
14.818999999997226,(-26.733142820086748+190.99988323050758j)
14.819999999997226,(-26.731447875505026+190.98626954306567j)
14.820999999997225,(-26.729753420824956+190.97265740609188j)
14.821999999997225,(-26.7280594566906+190.95904681845585j)
14.822999999997224,(-26.726365983748533+190.94543777902538j)
14.823999999997223,(-26.72467300264794+190.931830286667j)
14.824999999997223,(-26.722980514040497+190.91822434024584j)
14.825999999997222,(-26.72128851858044+190.90461993862522j)
14.826999999997222,(-26.719597016924556+190.89101708066747j)
14.827999999997221,(-26.717906009732207+190.87741576523288j)
14.82899999999722,(-26.716215497665303+190.8638159911807j)
14.82999999999722,(-26.71452548138847+190.85021775736843j)
14.83099999999722,(-26.71283596156872+190.8366210626521j)
14.831999999997219,(-26.71114693887589+190.8230259058864j)
14.832999999997218,(-26.709458413982357+190.80943228592432j)
14.833999999997218,(-26.707770387563166+190.79584020161738j)
14.834999999997217,(-26.70608286029593+190.78224965181576j)
14.835999999997217,(-26.704395832861042+190.76866063536778j)
14.836999999997216,(-26.702709305941433+190.75507315112046j)
14.837999999997216,(-26.701023280222813+190.7414871979193j)
14.838999999997215,(-26.69933775639355+190.72790277460822j)
14.839999999997215,(-26.69765273514477+190.71431988002948j)
14.840999999997214,(-26.695968217170204+190.7007385130241j)
14.841999999997213,(-26.694284203166415+190.68715867243122j)
14.842999999997213,(-26.69260069383263+190.67358035708864j)
14.843999999997212,(-26.690917689870904+190.6600035658325j)
14.844999999997212,(-26.689235191986004+190.64642829749735j)
14.845999999997211,(-26.68755320088549+190.63285455091648j)
14.84699999999721,(-26.68587171727961+190.61928232492104j)
14.84799999999721,(-26.684190741881633+190.60571161834122j)
14.84899999999721,(-26.6825102754074+190.59214243000517j)
14.849999999997209,(-26.68083031857572+190.5785747587396j)
14.850999999997208,(-26.67915087210814+190.5650086033699j)
14.851999999997208,(-26.677471936729198+190.55144396271942j)
14.852999999997207,(-26.675793513166084+190.53788083561022j)
14.853999999997207,(-26.67411560214905+190.5243192208626j)
14.854999999997206,(-26.672438204411147+190.51075911729527j)
14.855999999997206,(-26.670761320688264+190.49720052372558j)
14.856999999997205,(-26.669084951719277+190.48364343896893j)
14.857999999997205,(-26.66740909824601+190.4700878618393j)
14.858999999997204,(-26.665733761013108+190.45653379114887j)
14.859999999997203,(-26.664058940768268+190.44298122570854j)
14.860999999997203,(-26.66238463826205+190.4294301643271j)
14.861999999997202,(-26.66071085424808+190.4158806058121j)
14.862999999997202,(-26.659037589482836+190.40233254896913j)
14.863999999997201,(-26.657364844725954+190.38878599260264j)
14.8649999999972,(-26.655692620739963+190.37524093551474j)
14.8659999999972,(-26.654020918290456+190.3616973765064j)
14.8669999999972,(-26.652349738146047+190.34815531437673j)
14.867999999997199,(-26.65067908107839+190.33461474792333j)
14.868999999997198,(-26.6490089478622+190.32107567594184j)
14.869999999997198,(-26.647339339275277+190.3075380972265j)
14.870999999997197,(-26.645670256098523+190.29400201056987j)
14.871999999997197,(-26.644001699115897+190.28046741476254j)
14.872999999997196,(-26.642333669114493+190.2669343085937j)
14.873999999997196,(-26.640666166884554+190.25340269085078j)
14.874999999997195,(-26.638999193219405+190.23987256031967j)
14.875999999997195,(-26.63733274891562+190.226343915784j)
14.876999999997194,(-26.635666834772827+190.2128167560263j)
14.877999999997193,(-26.634001451593925+190.1992910798271j)
14.878999999997193,(-26.63233660018495+190.18576688596548j)
14.879999999997192,(-26.63067228135515+190.17224417321836j)
14.880999999997192,(-26.629008495917077+190.15872294036134j)
14.881999999997191,(-26.627345244686392+190.145203186168j)
14.88299999999719,(-26.625682528482084+190.13168490941052j)
14.88399999999719,(-26.624020348126425+190.11816810885892j)
14.88499999999719,(-26.62235870444491+190.10465278328192j)
14.885999999997189,(-26.620697598266354+190.09113893144598j)
14.886999999997188,(-26.61903703042287+190.0776265521164j)
14.887999999997188,(-26.617377001749947+190.06411564405633j)
14.888999999997187,(-26.615717513086302+190.05060620602708j)
14.889999999997187,(-26.61405856527411+190.0370982367888j)
14.890999999997186,(-26.61240015915881+190.023591735099j)
14.891999999997186,(-26.61074229558931+190.01008669971412j)
14.892999999997185,(-26.609084975417893+189.99658312938845j)
14.893999999997185,(-26.607428199500223+189.9830810228746j)
14.894999999997184,(-26.60577196869539+189.96958037892338j)
14.895999999997183,(-26.604116283865995+189.95608119628395j)
14.896999999997183,(-26.602461145877975+189.94258347370337j)
14.897999999997182,(-26.60080655560079+189.92908720992716j)
14.898999999997182,(-26.599152513907462+189.91559240369898j)
14.899999999997181,(-26.59749902167437+189.9020990537605j)
14.90099999999718,(-26.595846079781545+189.88860715885173j)
14.90199999999718,(-26.59419368911246+189.87511671771102j)
14.90299999999718,(-26.59254185055419+189.86162772907463j)
14.903999999997179,(-26.5908905649973+189.84814019167686j)
14.904999999997179,(-26.589239833336027+189.83465410425057j)
14.905999999997178,(-26.58758965646811+189.8211694655266j)
14.906999999997177,(-26.585940035294964+189.80768627423387j)
14.907999999997177,(-26.58429097072162+189.7942045290996j)
14.908999999997176,(-26.582642463656732+189.78072422884892j)
14.909999999997176,(-26.58099451501258+189.76724537220534j)
14.910999999997175,(-26.579347125705212+189.75376795789035j)
14.911999999997175,(-26.577700296654275+189.74029198462367j)
14.912999999997174,(-26.576054028783197+189.72681745112314j)
14.913999999997174,(-26.57440832301902+189.71334435610456j)
14.914999999997173,(-26.572763180292696+189.69987269828195j)
14.915999999997172,(-26.57111860153873+189.68640247636756j)
14.916999999997172,(-26.56947458769556+189.67293368907178j)
14.917999999997171,(-26.56783113970534+189.65946633510265j)
14.91899999999717,(-26.56618825851404+189.64600041316672j)
14.91999999999717,(-26.564545945071526+189.63253592196864j)
14.92099999999717,(-26.56290420033133+189.619072860211j)
14.921999999997169,(-26.561263025251026+189.6056112265944j)
14.922999999997169,(-26.55962242079197+189.5921510198176j)
14.923999999997168,(-26.557982387919402+189.57869223857756j)
14.924999999997167,(-26.556342927602504+189.5652348815692j)
14.925999999997167,(-26.554704040814403+189.5517789474854j)
14.926999999997166,(-26.553065728532108+189.5383244350172j)
14.927999999997166,(-26.551427991736645+189.5248713428537j)
14.928999999997165,(-26.549790831413027+189.51141966968206j)
14.929999999997165,(-26.548154248550176+189.49796941418748j)
14.930999999997164,(-26.546518244141144+189.484520575053j)
14.931999999997164,(-26.544882819182924+189.47107315096j)
14.932999999997163,(-26.54324797467664+189.4576271405878j)
14.933999999997162,(-26.54161371162739+189.4441825426135j)
14.934999999997162,(-26.539980031044507+189.43073935571255j)
14.935999999997161,(-26.538346933941263+189.4172975785581j)
14.93699999999716,(-26.536714421335105+189.40385720982164j)
14.93799999999716,(-26.53508249424773+189.39041824817247j)
14.93899999999716,(-26.533451153704842+189.37698069227775j)
14.939999999997159,(-26.53182040073647+189.3635445408029j)
14.940999999997159,(-26.53019023637672+189.35010979241125j)
14.941999999997158,(-26.52856066166397+189.336676445764j)
14.942999999997157,(-26.526931677640853+189.32324449952026j)
14.943999999997157,(-26.525303285354227+189.3098139523377j)
14.944999999997156,(-26.523675485855275+189.2963848028712j)
14.945999999997156,(-26.52204828019938+189.28295704977378j)
14.946999999997155,(-26.52042166944634+189.26953069169684j)
14.947999999997155,(-26.518795654660217+189.2561057272893j)
14.948999999997154,(-26.51717023690946+189.24268215519814j)
14.949999999997154,(-26.51554541726692+189.22925997406847j)
14.950999999997153,(-26.51392119680979+189.215839182543j)
14.951999999997152,(-26.512297576619666+189.20241977926264j)
14.952999999997152,(-26.510674557782657+189.1890017628661j)
14.953999999997151,(-26.50905214138923+189.17558513199j)
14.95499999999715,(-26.507430328534394+189.1621698852691j)
14.95599999999715,(-26.505809120317632+189.14875602133566j)
14.95699999999715,(-26.504188517842945+189.1353435388202j)
14.95799999999715,(-26.502568522218784+189.12193243635102j)
14.958999999997149,(-26.50094913455835+189.10852271255442j)
14.959999999997148,(-26.499330355979286+189.09511436605433j)
14.960999999997147,(-26.497712187603767+189.08170739547282j)
14.961999999997147,(-26.49609463055874+189.06830179942963j)
14.962999999997146,(-26.49447768597577+189.05489757654274j)
14.963999999997146,(-26.492861354990925+189.04149472542747j)
14.964999999997145,(-26.491245638745127+189.0280932446976j)
14.965999999997145,(-26.48963053838396+189.01469313296425j)
14.966999999997144,(-26.488016055057695+189.00129438883664j)
14.967999999997144,(-26.486402189921353+188.9878970109219j)
14.968999999997143,(-26.48478894413476+188.97450099782483j)
14.969999999997142,(-26.483176318862526+188.96110634814815j)
14.970999999997142,(-26.481564315274028+188.94771306049256j)
14.971999999997141,(-26.479952934543576+188.9343211334565j)
14.97299999999714,(-26.478342177850198+188.92093056563598j)
14.97399999999714,(-26.47673204637793+188.90754135562514j)
14.97499999999714,(-26.47512254131562+188.89415350201597j)
14.97599999999714,(-26.473513663857123+188.88076700339806j)
14.976999999997139,(-26.471905415201196+188.86738185835884j)
14.977999999997138,(-26.47029779655151+188.85399806548367j)
14.978999999997137,(-26.46869080911682+188.84061562335566j)
14.979999999997137,(-26.46708445411086+188.82723453055561j)
14.980999999997136,(-26.46547873275241+188.81385478566216j)
14.981999999997136,(-26.46387364626532+188.8004763872519j)
14.982999999997135,(-26.46226919587851+188.78709933389896j)
14.983999999997135,(-26.460665382825987+188.77372362417535j)
14.984999999997134,(-26.459062208346957+188.76034925665073j)
14.985999999997134,(-26.45745967368575+188.7469762298928j)
14.986999999997133,(-26.455857780091844+188.73360454246676j)
14.987999999997133,(-26.454256528819943+188.72023419293555j)
14.988999999997132,(-26.452655921130034+188.7068651798601j)
14.989999999997131,(-26.451055958287306+188.69349750179893j)
14.99099999999713,(-26.449456641562186+188.68013115730804j)
14.99199999999713,(-26.447857972230548+188.6667661449418j)
14.99299999999713,(-26.446259951573392+188.6534024632516j)
14.99399999999713,(-26.444662580877214+188.64004011078703j)
14.994999999997129,(-26.44306586143392+188.62667908609532j)
14.995999999997128,(-26.441469794540627+188.6133193877212j)
14.996999999997128,(-26.439874381500093+188.59996101420725j)
14.997999999997127,(-26.4382796236204+188.5866039640939j)
14.998999999997126,(-26.43668552221517+188.57324823591892j)
14.999999999997126,(-26.435092078603468+188.55989382821807j)
15.000999999997125,(-26.43349929410999+188.5465407395247j)
15.001999999997125,(-26.43190717006488+188.5331889683699j)
15.002999999997124,(-26.4303157078039+188.51983851328237j)
15.003999999997124,(-26.42872490866846+188.50648937278848j)
15.004999999997123,(-26.427134774005594+188.4931415454123j)
15.005999999997123,(-26.42554530516796+188.47979502967542j)
15.006999999997122,(-26.42395650351389+188.46644982409745j)
15.007999999997121,(-26.422368370407543+188.45310592719528j)
15.00899999999712,(-26.42078090721862+188.43976333748356j)
15.00999999999712,(-26.419194115322824+188.4264220534748j)
15.01099999999712,(-26.4176079961015+188.41308207367868j)
15.01199999999712,(-26.416022550941886+188.3997433966032j)
15.012999999997119,(-26.414437781237005+188.38640602075316j)
15.013999999997118,(-26.41285368838578+188.37306994463162j)
15.014999999997118,(-26.411270273793097+188.35973516673906j)
15.015999999997117,(-26.40968753886975+188.34640168557368j)
15.016999999997116,(-26.408105485032436+188.3330694996309j)
15.017999999997116,(-26.406524113703927+188.3197386074043j)
15.018999999997115,(-26.404943426312947+188.3064090073846j)
15.019999999997115,(-26.403363424294323+188.2930806980605j)
15.020999999997114,(-26.40178410908892+188.27975367791785j)
15.021999999997114,(-26.400205482143704+188.26642794544046j)
15.022999999997113,(-26.398627544911818+188.2531034991096j)
15.023999999997113,(-26.397050298852502+188.23978033740408j)
15.024999999997112,(-26.395473745431268+188.22645845880052j)
15.025999999997111,(-26.393897886119788+188.21313786177245j)
15.026999999997111,(-26.39232272239601+188.1998185447919j)
15.02799999999711,(-26.39074825574417+188.18650050632763j)
15.02899999999711,(-26.3891744876548+188.17318374484654j)
15.02999999999711,(-26.38760141962479+188.15986825881268j)
15.030999999997109,(-26.386029053157362+188.14655404668792j)
15.031999999997108,(-26.384457389762197+188.13324110693145j)
15.032999999997108,(-26.382886430955363+188.11992943800013j)
